section id,recording id,fixation id,start timestamp [ns],end timestamp [ns],duration [ms],fixation detected on surface,fixation x [normalized],fixation y [normalized]
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,184,1749381277529897662,1749381279605941662,2076,true,0.454993,0.267918
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,185,1749381279633918662,1749381281797920662,2164,true,0.480889,0.370277
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,186,1749381282393940662,1749381284053998662,1660,false,0.484946,-0.307419
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,187,1749381284105898662,1749381284209922662,104,false,0.274228,-0.107833
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,188,1749381284281889662,1749381284537984662,256,false,0.40806,-0.335267
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,189,1749381284629886662,1749381284701893662,72,false,0.253851,-0.121211
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,190,1749381285053916662,1749381285093926662,40,false,0.445271,-0.116186
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,192,1749381286657920662,1749381286705921662,48,false,-0.106471,1.325715
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,193,1749381286725926662,1749381288190114662,1464,false,0.086892,1.399209
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,194,1749381288629916662,1749381288990163662,360,false,0.451368,1.304926
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,195,1749381289325937662,1749381289845925662,519,false,0.738311,1.3823
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,196,1749381290225929662,1749381290245960662,20,true,0.456905,0.085866
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,197,1749381290321913662,1749381290725897662,403,true,0.43346,0.267935
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,198,1749381290797914662,1749381290925941662,128,true,0.624259,0.571963
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,199,1749381291085895662,1749381292685921662,1600,true,0.700251,0.247705
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,200,1749381293089978662,1749381293189938662,99,false,0.665479,1.360917
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,201,1749381293409961662,1749381293601897662,191,true,0.565062,0.198711
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,202,1749381293629893662,1749381294101922662,472,true,0.440696,0.254708
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,203,1749381294257937662,1749381295353908662,1095,true,0.476514,0.270483
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,204,1749381295494058662,1749381295701885662,207,true,0.484286,0.329449
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,205,1749381295737878662,1749381296069891662,332,true,0.453868,0.474753
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,206,1749381296137931662,1749381298189919662,2051,true,0.468153,0.405223
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,207,1749381298541942662,1749381300450129662,1908,true,0.718193,-0.036354
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,208,1749381300478001662,1749381300677950662,199,true,0.529108,0.238072
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,209,1749381300717899662,1749381301161935662,444,true,0.659449,0.318083
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,210,1749381301349991662,1749381301989957662,639,true,0.694873,0.563705
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,211,1749381302041919662,1749381302225903662,183,true,0.448836,0.318907
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,212,1749381302297909662,1749381302425922662,128,true,0.632015,0.686063
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,213,1749381302585940662,1749381302633912662,47,true,0.6065,0.901494
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,214,1749381302653884662,1749381303253908662,600,true,0.511299,1.140955
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,215,1749381303289934662,1749381304329909662,1039,false,0.657467,1.430764
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,216,1749381304365910662,1749381304517914662,152,false,0.422131,1.448914
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,217,1749381304777947662,1749381305617881662,839,true,0.538075,0.362317
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,218,1749381305825886662,1749381306289883662,463,true,0.655271,0.276811
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,219,1749381306317967662,1749381306853917662,535,true,0.771006,0.25834
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,220,1749381306961929662,1749381307025902662,63,true,0.473731,0.453647
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,221,1749381307093935662,1749381307390108662,296,true,0.649492,0.325601
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,222,1749381307417915662,1749381308389918662,972,true,0.586158,0.309096
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,223,1749381308429934662,1749381309073924662,643,true,0.283472,0.267202
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,224,1749381309105961662,1749381309870140662,764,true,0.322464,0.278981
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,225,1749381309897968662,1749381310917925662,1019,true,0.365115,0.242732
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,226,1749381311609942662,1749381313349974662,1740,false,0.620028,-0.168632
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,227,1749381313517918662,1749381313577993662,60,false,0.73561,-0.036179
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,228,1749381313670018662,1749381313989891662,319,true,0.845723,0.060394
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,229,1749381314017914662,1749381314293929662,276,true,0.690982,0.085939
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,230,1749381314321912662,1749381314741919662,420,true,0.522366,0.181326
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,231,1749381314817909662,1749381314977923662,160,true,0.578147,0.334262
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,232,1749381315113871662,1749381315705935662,592,true,0.805058,0.4873
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,233,1749381315737960662,1749381316129916662,391,true,0.643834,0.627809
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,234,1749381316165957662,1749381316313908662,147,true,0.469523,0.903176
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,235,1749381316445900662,1749381316541927662,96,false,0.396138,1.043975
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,236,1749381316565872662,1749381317117885662,552,false,0.46677,1.163684
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,237,1749381317177905662,1749381318021904662,843,false,0.566934,1.397387
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,238,1749381318045881662,1749381318181922662,136,false,0.647509,1.452497
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,240,1749381318801933662,1749381319477928662,675,true,0.68279,0.199249
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,241,1749381319513945662,1749381319657929662,143,true,0.612979,0.278565
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,242,1749381319845904662,1749381320117889662,271,true,0.649624,0.272242
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,243,1749381320137945662,1749381322026054662,1888,true,0.725243,0.203316
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,244,1749381322073942662,1749381324901887662,2827,true,0.482791,0.326639
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,245,1749381325045953662,1749381325209926662,163,true,0.472049,0.512191
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,246,1749381325405938662,1749381327429917662,2023,true,0.49348,0.407301
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,247,1749381327457919662,1749381328329921662,872,true,0.672869,-0.204705
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,248,1749381328365924662,1749381329049958662,684,false,0.556619,-0.343974
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,249,1749381329081935662,1749381329225919662,143,true,0.572835,0.010935
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,250,1749381329613951662,1749381331005896662,1391,true,0.540099,0.355229
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,251,1749381331269913662,1749381331866015662,596,true,0.329317,1.020555
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,252,1749381331885921662,1749381332149899662,263,false,0.483751,1.199495
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,253,1749381332189919662,1749381332905926662,716,false,0.302104,1.328353
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,254,1749381333001879662,1749381333597913662,596,false,0.569261,1.470774
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,255,1749381333842049662,1749381334137890662,295,true,0.517148,0.681938
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,256,1749381334177935662,1749381334569919662,391,true,0.479384,0.38575
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,257,1749381334777918662,1749381334949947662,172,false,0.252605,1.317418
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,258,1749381335465944662,1749381336598152662,1132,true,0.466448,0.32022
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,259,1749381336721877662,1749381341909965662,5188,true,0.50124,0.316187
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,260,1749381341941895662,1749381343733925662,1792,true,0.480609,0.325233
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,261,1749381343773928662,1749381344329935662,556,true,0.326677,0.493142
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,262,1749381344367494662,1749381344637880662,270,true,0.566686,0.512681
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,263,1749381344673901662,1749381345969896662,1295,true,0.373636,0.400532
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,265,1749381346333925662,1749381348129908662,1795,false,0.485354,-0.260011
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,266,1749381348185933662,1749381348342018662,156,false,0.377562,-0.024928
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,267,1749381348377932662,1749381349590017662,1212,true,0.482855,0.198749
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,268,1749381349833888662,1749381350077926662,244,true,0.330938,0.704388
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,269,1749381350125946662,1749381350357897662,231,true,0.433116,0.632331
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,270,1749381350377914662,1749381350657892662,279,true,0.432545,0.555313
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,271,1749381350725942662,1749381350913948662,188,true,0.354929,0.930932
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,272,1749381350949909662,1749381351701925662,752,false,0.334365,1.118245
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,273,1749381351725962662,1749381351909927662,183,false,0.258589,1.329534
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,274,1749381351949958662,1749381352321924662,371,false,0.468233,1.357597
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,275,1749381352353925662,1749381352861926662,508,false,0.318686,1.39967
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,276,1749381352981903662,1749381353209925662,228,false,0.594295,1.46892
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,277,1749381353229987662,1749381353597885662,367,false,0.653304,1.521224
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,278,1749381353845928662,1749381354026000662,180,true,0.667744,0.591646
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,279,1749381354125892662,1749381354229939662,104,true,0.522868,0.335229
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,281,1749381354673931662,1749381354741885662,67,true,0.400456,0.434128
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,282,1749381354849982662,1749381355477923662,627,true,0.696614,0.266785
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,283,1749381355669940662,1749381355909933662,239,true,0.664316,0.268395
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,284,1749381355950177662,1749381357250008662,1299,true,0.475118,0.313232
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,285,1749381357281976662,1749381358297974662,1015,true,0.313025,0.272249
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,286,1749381358317940662,1749381358601923662,283,true,0.496744,0.271626
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,288,1749381359297919662,1749381359621893662,323,true,0.306928,0.160344
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,289,1749381359789898662,1749381361933925662,2144,false,0.598355,-0.140991
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,290,1749381361993930662,1749381362565915662,571,true,0.745316,0.059313
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,291,1749381362601890662,1749381365109888662,2507,true,0.461475,0.603383
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,292,1749381365141883662,1749381365557925662,416,false,0.398364,1.200892
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,293,1749381365577968662,1749381366525937662,947,false,0.294831,1.325063
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,294,1749381366610148662,1749381366645944662,35,false,0.546182,1.463365
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,295,1749381366801890662,1749381367469954662,668,false,0.68409,1.496917
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,296,1749381367885994662,1749381367945957662,59,true,0.499867,0.0742
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,297,1749381367965874662,1749381368253939662,288,true,0.566449,0.147725
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,298,1749381368325914662,1749381368389930662,64,true,0.361155,0.338339
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,299,1749381368429935662,1749381368649890662,219,true,0.545416,0.268965
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,300,1749381368669912662,1749381371833977662,3164,true,0.509067,0.300498
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,301,1749381371873910662,1749381373510155662,1636,true,0.331421,0.40289
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,302,1749381374041932662,1749381375481970662,1440,false,0.526085,-0.260225
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,303,1749381375513903662,1749381376757933662,1244,true,0.446445,0.075346
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,304,1749381376850037662,1749381377409927662,559,true,0.411358,0.283934
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,305,1749381377605876662,1749381377822915662,217,true,0.432286,0.512981
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,306,1749381377982190662,1749381378065888662,83,true,0.470326,0.685888
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,307,1749381378085947662,1749381378345897662,259,true,0.536193,0.788468
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,308,1749381378369999662,1749381378421900662,51,true,0.439251,0.873292
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,309,1749381378749939662,1749381378781885662,31,false,0.393853,1.087707
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,310,1749381378817907662,1749381379357885662,539,false,0.529301,1.240747
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,311,1749381379386058662,1749381379601952662,215,false,0.399821,1.290289
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,312,1749381379625890662,1749381379949976662,324,false,0.292548,1.377433
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,313,1749381380017925662,1749381380649891662,631,false,0.683264,1.482829
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,314,1749381381117964662,1749381381521889662,403,true,0.586295,0.216235
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,315,1749381381689973662,1749381382337950662,647,true,0.734944,0.199231
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,316,1749381382362067662,1749381382610020662,247,true,0.640868,0.248743
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,317,1749381382645912662,1749381385117883662,2471,true,0.450129,0.298795
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,318,1749381385157915662,1749381386417873662,1259,true,0.284412,0.269947
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,319,1749381387649945662,1749381387689946662,40,false,0.540535,-0.149187
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,320,1749381387709909662,1749381389493904662,1783,false,0.472497,-0.339744
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,321,1749381389521881662,1749381390289917662,768,false,0.582691,-0.208278
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,322,1749381390326107662,1749381391045946662,719,false,0.706029,-0.053622
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,323,1749381391081899662,1749381391333943662,252,true,0.499753,0.005133
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,324,1749381391349944662,1749381393413963662,2064,true,0.31301,0.043908
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,325,1749381393441895662,1749381394933950662,1492,true,0.050399,0.63574
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,326,1749381395081947662,1749381395289899662,207,true,0.006674,0.965657
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,327,1749381395441925662,1749381395741900662,299,false,-0.0411,1.132994
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,328,1749381395761996662,1749381397453901662,1691,true,0.013053,1.089892
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,329,1749381397609933662,1749381397805912662,195,false,0.377695,1.142303
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,330,1749381398245927662,1749381398385886662,139,true,0.19184,0.23161
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,331,1749381398765918662,1749381399217878662,451,false,0.602352,1.366122
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,332,1749381399361976662,1749381399469986662,108,false,0.306861,1.449581
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,336,1749381400741900662,1749381400905921662,164,false,1.502721,0.525139
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,339,1749381401965913662,1749381402277933662,312,false,4.420657,-0.220441
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,348,1749381404721930662,1749381406025932662,1304,false,0.802119,1.429015
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,349,1749381406053883662,1749381406113958662,60,false,0.948583,1.359376
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,350,1749381406273981662,1749381406461929662,187,false,0.766622,1.32697
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,351,1749381406493939662,1749381407605881662,1111,false,0.798218,1.423762
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,354,1749381408541896662,1749381408601942662,60,false,0.258349,-0.188151
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,355,1749381408645913662,1749381409121889662,475,false,0.554136,-0.278463
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,356,1749381409205956662,1749381409437925662,231,true,0.63702,0.377395
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,357,1749381409489949662,1749381409670076662,180,true,0.595469,0.721227
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,358,1749381410062082662,1749381411042012662,979,false,0.597075,1.471324
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,359,1749381411081949662,1749381411209982662,128,false,0.362447,1.489336
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,360,1749381411249925662,1749381412970205662,1720,false,0.640828,1.522187
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,362,1749381413833937662,1749381413925965662,92,true,0.522312,0.19488
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,364,1749381414349962662,1749381414577955662,227,true,0.579361,0.092666
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,365,1749381414609888662,1749381414781888662,172,true,0.456309,0.218618
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,366,1749381414941907662,1749381415477943662,536,true,0.456374,0.247696
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,367,1749381415677985662,1749381417037981662,1359,true,0.487727,0.25259
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,368,1749381417062045662,1749381417577921662,515,true,0.489571,0.380091
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,369,1749381417737924662,1749381418690041662,952,true,0.485954,0.392934
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,370,1749381418717885662,1749381418985967662,268,true,0.622776,0.407118
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,371,1749381419009978662,1749381420345903662,1335,true,0.483692,0.364675
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,372,1749381420637975662,1749381420901909662,263,true,0.613637,-0.013469
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,373,1749381421170031662,1749381422281887662,1111,false,0.815092,-0.074383
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,374,1749381422301892662,1749381422657910662,356,true,0.94085,-0.004563
